station_no,station_name,function,state_raw,state,latitude,longitude,coord_status,lat_parse_method,lon_parse_method
5503031,Permatang Bendahari,RF,Pulau Pinang,Pulau Pinang,5.413889,100.391667,ok,parsed_excel_date,parsed_dms
5503034,Permatang Binjai,RF,Pulau Pinang,Pulau Pinang,5.502778,100.394444,ok,parsed_excel_date,parsed_dms
5504032,Rumah Pam Bumbong Lima,RF,Pulau Pinang,Pulau Pinang,5.558889,100.436389,ok,parsed_dms,parsed_dms
5504034,Permatang Sintok,RF,Pulau Pinang,Pulau Pinang,5.513889,100.405556,ok,parsed_excel_date,parsed_dms
5504035,Lahar Ikan Mati di Kepala Batas,RF,Pulau Pinang,Pulau Pinang,5.534722,100.430556,ok,parsed_dms,parsed_dms
5504036,Rumah Pam Bumbung Lima,RF,Pulau Pinang,Pulau Pinang,5.559444,100.436111,ok,parsed_dms,parsed_dms
5505032,Sg. Muda @ Ladang Victoria,RF,Pulau Pinang,Pulau Pinang,5.531111,100.573333,ok,parsed_dms,parsed_dms
5505033,Rumah Pam Pinang Tunggal,RF,Pulau Pinang,Pulau Pinang,5.557222,100.506944,ok,parsed_dms,parsed_dms
5505052,Bagan Buaya,RF,Pulau Pinang,Pulau Pinang,5.213889,100.4775,ok,parsed_dms,parsed_dms
2615131,Ldg. Batu Untong,RF,Selangor,Selangor,2.694444,101.506944,ok,parsed_dms,parsed_dms
2615132,Ldg. Sg. Gappin,RF,Selangor,Selangor,2.668056,101.548611,ok,parsed_dms,parsed_dms
2615133,Tadika Kemas Kg. Tg. Sepat,RF,Selangor,Selangor,2.681389,101.563333,ok,parsed_dms,parsed_dms
2616135,Ldg. Telok Merbau,RF,Selangor,Selangor,2.863889,101.684722,ok,parsed_dms,parsed_dms
2616136,Pintu Air Tanjung Rhu,RF,Selangor,Selangor,2.632778,101.623889,ok,parsed_dms,parsed_dms
2616137,Agrotek Sepang,RF,Selangor,Selangor,2.691611,101.682639,ok,parsed_dms,parsed_dms
2616138,P/A Sg. Pelek Sepang,RF,Selangor,Selangor,2.633028,101.623944,ok,parsed_dms,parsed_dms
2617134,Ldg. Sepang,RF,Selangor,Selangor,2.670833,101.729167,ok,parsed_dms,parsed_dms
2714001,P/A Kg. Tali Air Morib,RF,Selangor,Selangor,2.744167,101.450556,ok,parsed_dms,parsed_dms
2717114,Ldg. Bute,RF,Selangor,Selangor,2.754167,101.748611,ok,parsed_dms,parsed_dms
2717133,Kolam Takongan Sepang,RF,Selangor,Selangor,2.706944,101.740278,ok,parsed_dms,parsed_dms
2717134,Kg. Salak Tinggi,RF,Selangor,Selangor,2.788667,101.741972,ok,parsed_dms,parsed_dms
2814117,Ldg. Jugra,RF,Selangor,Selangor,2.818056,101.459722,ok,parsed_dms,parsed_dms
2814118,Ldg. Kelanang Bahru,RF,Selangor,Selangor,2.8,101.463889,ok,parsed_dms,parsed_dms
2814119,P/A Kelanang,RF,Selangor,Selangor,2.812222,101.418333,ok,parsed_dms,parsed_dms
2815001,Pejabat JPS Sg. Manggis,RF,Selangor,Selangor,2.826389,101.541667,ok,parsed_dms,parsed_dms
2815115,Ldg. Brooklands,RF,Selangor,Selangor,2.827778,101.554167,ok,parsed_dms,parsed_dms
2815116,P/A Pekan Banting,RF,Selangor,Selangor,2.810556,101.508333,ok,parsed_dms,parsed_dms
2815117,P/A Sg. Sedu,RF,Selangor,Selangor,2.855861,101.514722,ok,parsed_dms,parsed_dms
2816041,Dengkil,RF,Selangor,Selangor,2.855778,101.681417,ok,parsed_dms,parsed_dms
2816112,Ldg. Galloway,RF,Selangor,Selangor,2.895833,101.663889,ok,parsed_dms,parsed_dms
2816113,KLIA,RF,Selangor,Selangor,2.804861,101.691806,ok,parsed_dms,parsed_dms
2816114,RTB Bukit Changgang,RF,Selangor,Selangor,2.811389,101.654167,ok,parsed_dms,parsed_dms
2816138,Bukit Changgang,RF,Selangor,Selangor,2.813472,101.641917,ok,parsed_dms,parsed_dms
2816139,Paya Indah,RF,Selangor,Selangor,2.878889,101.619167,ok,parsed_dms,parsed_dms
2817003,Kg Jenderam Hilir,RF,Selangor,Selangor,2.861389,101.735278,ok,parsed_dms,parsed_dms
2818110,Sek. Men. Bandar Tasik Kesuma,RF,Selangor,Selangor,2.898742,101.870361,ok,parsed_dms,parsed_dms
2818110,Ibu Bekalan Kg. Jln. Enam Kaki,RF,Selangor,Selangor,2.873611,101.851389,ok,parsed_dms,parsed_dms
2913001,Pintu Kawalan P/S Telok Gong,RF,Selangor,Selangor,2.930556,101.393056,ok,parsed_dms,parsed_dms
2913121,"Ldg. West, Pulau Carey",RF,Selangor,Selangor,2.911111,101.358333,ok,parsed_dms,parsed_dms
2913122,JPS Pulau Lumut,RF,Selangor,Selangor,2.941667,101.322222,ok,parsed_dms,parsed_dms
2913123,Kg. Sg. Kembong,RF,Selangor,Selangor,2.938056,101.338056,ok,parsed_dms,parsed_dms
2914120,Ldg. Golden Hope,RF,Selangor,Selangor,2.981944,101.423611,ok,parsed_dms,parsed_dms
2914122,P/A Bt. 9 Sijangkang,RF,Selangor,Selangor,2.956389,101.434167,ok,parsed_dms,parsed_dms
2914123,P/A Bt 7 Sijangkang,RF,Selangor,Selangor,2.956389,101.434167,ok,parsed_dms,parsed_dms
2915116,Ldg. Bkt. Cheeding,RF,Selangor,Selangor,2.911111,101.576389,ok,parsed_dms,parsed_dms
2915117,Sek. Men. Jalan Kebun,RF,Selangor,Selangor,2.637694,101.725556,ok,parsed_dms,parsed_dms
2915117,Air Itam Puchong,RF,Selangor,Selangor,2.979611,101.580417,ok,parsed_dms,parsed_dms
2916001,Puncak Niaga Putrajaya,RF,Selangor,Selangor,2.911111,101.697222,ok,parsed_dms,parsed_dms
2916077,Ldg. Bkt. Hitam,RF,Selangor,Selangor,2.983333,101.618056,ok,parsed_dms,parsed_dms
2917001,RTM Kajang,RF,Selangor,Selangor,2.996111,101.785806,ok,parsed_dms,parsed_dms
2917002,Kolam Takungan Sg. Merab,RF,Selangor,Selangor,2.945278,101.75,ok,parsed_dms,parsed_dms
2917003,Stor JPS Hulu Langat,RF,Selangor,Selangor,2.936111,101.763611,ok,parsed_dms,parsed_dms
2917105,Hospital Kajang,RF,Selangor,Selangor,2.993056,101.795833,ok,parsed_dms,parsed_dms
2917106,Ldg. West Country Bhg. Barat,RF,Selangor,Selangor,2.976389,101.727778,ok,parsed_dms,parsed_dms
2917111,Ldg. Sedgeley,RF,Selangor,Selangor,2.951389,101.730556,ok,parsed_dms,parsed_dms
2917112,Kajang,RF,Selangor,Selangor,2.992694,101.7855,ok,parsed_dms,parsed_dms
2918106,Sg. Rinching,RF,Selangor,Selangor,2.915194,101.821917,ok,parsed_dms,parsed_dms
2918109,Ldg. Sg. Rinching,RF,Selangor,Selangor,2.919444,101.865278,ok,parsed_dms,parsed_dms
3010001,Tmn Ehsan Kg. Melayu Subang,RF,Selangor,Selangor,3.158056,101.534444,ok,parsed_excel_date,parsed_dms
3013001,Rumah Pam Rantau Panjang,RF,Selangor,Selangor,3.130833,101.533056,ok,parsed_excel_date,parsed_dms
3013002,Jln. Sg. Kapar Besar (Jln Benteng),RF,Selangor,Selangor,3.141111,101.361111,ok,parsed_excel_date,parsed_dms
3013003,Selat Muara,RF,Selangor,Selangor,3.017611,101.377778,ok,parsed_dms,parsed_dms
3014080,Bandar Klang,RF,Selangor,Selangor,3.048056,101.444806,ok,parsed_dms,parsed_dms
3014081,Ldg. Midlands,RF,Selangor,Selangor,3.063889,101.490278,ok,parsed_excel_date,parsed_dms
3014083,Ldg. Highlands,RF,Selangor,Selangor,2.996389,101.444444,ok,parsed_dms,parsed_dms
3014084,Pejabat JPS Klang,RF,Selangor,Selangor,3.038889,101.877778,ok,parsed_excel_date,parsed_dms
3014089,Ldg. Bkt. Rajah Bahagian Barat,RF,Selangor,Selangor,3.090278,101.438889,ok,parsed_excel_date,parsed_dms
3014090,Pusat Balai Bomba,RF,Selangor,Selangor,3.013889,101.409722,ok,parsed_dms,parsed_dms
3014091,UiTM Shah Alam,RF,Selangor,Selangor,3.047778,101.448333,ok,parsed_excel_date,parsed_dms
3014092,Sek.Men. Raja Lumu,RF,Selangor,Selangor,2.990556,101.412778,ok,parsed_dms,parsed_dms
3014093,Kg. Sg. Udang Klang,RF,Selangor,Selangor,3.060278,101.429722,ok,parsed_excel_date,parsed_dms
3014094,Bt.4 Kg. Jawa ( Sg. Kandis ),RF,Selangor,Selangor,3.021667,101.504722,ok,parsed_excel_date,parsed_dms
3015001,Puchong Drop (W.P),RF,Selangor,Selangor,3.019444,101.597222,ok,parsed_excel_date,parsed_dms
3015001,Puchong Drop,RF,Selangor,Selangor,3.019528,101.597417,ok,parsed_dms,parsed_dms
3015074,Ldg. Sg. Way,RF,Selangor,Selangor,3.080556,101.591667,ok,parsed_excel_date,parsed_dms
3015078,Ldg. Bkt. Kemuning,RF,Selangor,Selangor,3.0,101.541667,ok,parsed_dms,parsed_dms
3015080,Ldg. Sg. Renggam,RF,Selangor,Selangor,3.058333,101.540278,ok,parsed_excel_date,parsed_dms
3015082,Ldg. Haron,RF,Selangor,Selangor,3.013889,101.501389,ok,parsed_dms,parsed_dms
3015083,TTDI Shah Alam,RF,Selangor,Selangor,3.096944,101.554167,ok,parsed_dms,parsed_dms
3015084,Taman Sri Muda 1,RF,Selangor,Selangor,3.037722,101.5345,ok,parsed_dms,parsed_dms
3015085,Tugu Keris Klang,RF,Selangor,Selangor,3.058056,101.516389,ok,parsed_excel_date,parsed_dms
3015087,Batu 3,RF,Selangor,Selangor,3.075611,101.553889,ok,parsed_dms,parsed_dms
3016001,Puchong Drop,RF,Selangor,Selangor,3.019444,101.601389,ok,parsed_excel_date,parsed_dms
3016075,Ldg. Bkt. Jalil,RF,Selangor,Selangor,3.058333,101.6625,ok,parsed_excel_date,parsed_dms
3016076,Ldg. Kinrara,RF,Selangor,Selangor,3.051389,101.65,ok,parsed_excel_date,parsed_dms
3016077,Jalan 222,RF,Selangor,Selangor,3.096528,101.634389,ok,parsed_dms,parsed_dms
3016080,Kg. Ghandi,RF,Selangor,Selangor,3.076444,101.621389,ok,parsed_dms,parsed_dms
3017104,Kolam Takongan Kg. Cheras,RF,Selangor,Selangor,3.097222,101.7875,ok,parsed_excel_date,parsed_dms
3017105,Sg. Raya Bt.9 Hulu Langat,RF,Selangor,Selangor,3.067778,101.771944,ok,parsed_excel_date,parsed_dms
3017106,Sg. Serai Bt.12 Hulu Langat,RF,Selangor,Selangor,3.099444,101.7975,ok,parsed_excel_date,parsed_dms
3017107,Seri Kembangan,RF,Selangor,Selangor,3.0145,101.718667,ok,parsed_dms,parsed_dms
3017108,Sungai Balak Hulu Langat,RF,Selangor,Selangor,3.016389,101.763611,ok,parsed_dms,parsed_dms
3018101,Empangan Semenyih,RF,Selangor,Selangor,3.078611,101.880556,ok,parsed_excel_date,parsed_dms
3018103,Kg. Pasir,RF,Selangor,Selangor,3.013444,101.866056,ok,parsed_dms,parsed_dms
3018107,Ldg. Dominion,RF,Selangor,Selangor,3.003611,101.881944,ok,parsed_dms,parsed_dms
3110001,Sek. Men.(P) Sri Aman,RF,Selangor,Selangor,3.103167,101.629361,ok,parsed_dms,parsed_dms
3110002,Sek. Men. Sri Permata,RF,Selangor,Selangor,3.101944,101.614083,ok,parsed_dms,parsed_dms
3110003,Kompleks Sukan FAS,RF,Selangor,Selangor,3.109139,101.635472,ok,parsed_dms,parsed_dms
3110004,Balai Polis Sea Park,RF,Selangor,Selangor,3.122194,101.635472,ok,parsed_dms,parsed_dms
3110005,Sek. Men. Sea Park,RF,Selangor,Selangor,3.110556,101.617444,ok,parsed_excel_date,parsed_dms
3110006,Tmn. Bkt. Mayang Emas,RF,Selangor,Selangor,3.125194,101.598083,ok,parsed_dms,parsed_dms
3110007,Sek. Ren. Yuk Chai,RF,Selangor,Selangor,3.115139,101.607667,ok,parsed_dms,parsed_dms
3110008,Sek. Ren. Dsara Utama,RF,Selangor,Selangor,3.149,101.624444,ok,parsed_dms,parsed_dms
3110009,Tropicana Golf Resort,RF,Selangor,Selangor,3.136944,101.592111,ok,parsed_excel_date,parsed_dms
3110010,Balai Polis TTDI,RF,Selangor,Selangor,3.152389,101.625833,ok,parsed_dms,parsed_dms
3110011,Sungai Penchala Upstream,RF,Selangor,Selangor,3.175667,101.633,ok,parsed_dms,parsed_dms
3110012,Masjid Jamek Sg. Penchala,RF,Selangor,Selangor,3.162722,101.6275,ok,parsed_dms,parsed_dms
3110013,Surau AL-Syakirin,RF,Selangor,Selangor,3.144944,101.612361,ok,parsed_dms,parsed_dms
3110014,Sek.Men. Dsara Jaya,RF,Selangor,Selangor,3.130333,101.617889,ok,parsed_dms,parsed_dms
3110015,Sek.Ren. Sri Damansara 3,RF,Selangor,Selangor,3.183056,101.62,ok,parsed_excel_date,parsed_dms
3110016,Bukit Kiara Golf Resort,RF,Selangor,Selangor,3.13375,101.639833,ok,parsed_dms,parsed_dms
3111404,Sg. Kayu Ara,RF,Selangor,Selangor,3.112722,101.598028,ok,parsed_dms,parsed_dms
3113059,Ldg. Bukit Kerayong,RF,Selangor,Selangor,3.176389,101.344444,ok,parsed_excel_date,parsed_dms
3113087,Ldg. Sg. Kapar,RF,Selangor,Selangor,3.122222,101.383333,ok,parsed_excel_date,parsed_dms
3114085,Setia Alam,RF,Selangor,Selangor,3.102778,101.455556,ok,parsed_excel_date,parsed_dms
3114086,Ldg. Harpendent,RF,Selangor,Selangor,3.134722,101.401389,ok,parsed_excel_date,parsed_dms
3114087,Epm. Tasik Subang Meru,RF,Selangor,Selangor,3.166972,101.479444,ok,parsed_dms,parsed_dms
3115001,Lapangan Terbang Subang,RF,Selangor,Selangor,3.1625,101.5,ok,parsed_excel_date,parsed_dms
3115053,Ldg. Elmina A,RF,Selangor,Selangor,3.20275,101.50425,ok,parsed_dms,parsed_dms
3115079,Pusat Penyelidikan Getah Sg.Buloh,RF,Selangor,Selangor,3.167222,101.559722,ok,parsed_excel_date,parsed_dms
3115080,Paya Jaras,RF,Selangor,Selangor,3.196528,101.548778,ok,parsed_dms,parsed_dms
3115081,TTDI Jaya Fasa 2,RF,Selangor,Selangor,3.105,101.563611,ok,parsed_excel_date,parsed_dms
3115081,Kg. Melayu Subang,RF,Selangor,Selangor,3.150056,101.540944,ok,parsed_dms,parsed_dms
3115082,Kota Damansara,RF,Selangor,Selangor,3.160833,101.583056,ok,parsed_excel_date,parsed_dms
3115082,Taman Mayang,RF,Selangor,Selangor,3.112278,101.596444,ok,parsed_dms,parsed_dms
3116001,Ibu Pejabat Kajicuaca Malaysia,RF,Selangor,Selangor,3.101389,101.644444,ok,parsed_excel_date,parsed_dms
3117001,Empangan Ampang (Ab),RF,Selangor,Selangor,3.166667,101.779167,ok,parsed_excel_date,parsed_dms
3117080,Bukit Antarabangsa,RF,Selangor,Selangor,3.183694,101.772694,ok,parsed_dms,parsed_dms
3118069,Pemasokan Ampang,RF,Selangor,Selangor,3.158333,101.801389,ok,parsed_excel_date,parsed_dms
3118101,Stn. Jenaletrik Lln. Ponsoon,RF,Selangor,Selangor,3.227778,101.883333,ok,parsed_excel_date,parsed_dms
3118102,Sek.Keb.Kg.Sg. Lui,RF,Selangor,Selangor,3.173611,101.872222,ok,parsed_excel_date,parsed_dms
3118103,Kg. Sg. Lui,RF,Selangor,Selangor,3.173472,101.870361,ok,parsed_dms,parsed_dms
3118103,Sg. Gabai di Kg. Lui,RF,Selangor,Selangor,3.157389,101.8965,ok,parsed_dms,parsed_dms
3118105,"Batu 14, Hulu Langat(Balai Polis)",RF,Selangor,Selangor,3.111389,101.816389,ok,parsed_dms,parsed_dms
3119001,Sawah Sg. Lui,RF,Selangor,Selangor,3.172222,101.905556,ok,parsed_excel_date,parsed_dms
3119002,Lalang Sg. Lui,RF,Selangor,Selangor,3.136111,101.905556,ok,parsed_excel_date,parsed_dms
3119003,Bkt. Lawing Sg. Lui,RF,Selangor,Selangor,3.159722,101.9375,ok,parsed_excel_date,parsed_dms
3119104,"Bt.30, Jalan Genting Peres",RF,Selangor,Selangor,3.140278,101.929722,ok,parsed_excel_date,parsed_dms
3211001,Taman Templer,RF,Selangor,Selangor,3.296944,101.632806,ok,parsed_excel_date,parsed_dms
3213057,Ldg. Braunston,RF,Selangor,Selangor,3.249583,101.318361,ok,parsed_dms,parsed_dms
3213058,Ldg. Bkt. Cherakah,RF,Selangor,Selangor,3.226389,101.363889,ok,parsed_excel_date,parsed_dms
3214054,Ldg. Tuan Mee,RF,Selangor,Selangor,3.269194,101.457111,ok,parsed_dms,parsed_dms
3214055,Ldg. Bkt. Ijok,RF,Selangor,Selangor,3.258333,101.402778,ok,parsed_excel_date,parsed_dms
3214056,Sri Aman,RF,Selangor,Selangor,3.246139,101.469694,ok,parsed_dms,parsed_dms
3214057,Bandar Tasik Puteri,RF,Selangor,Selangor,3.299722,101.488333,ok,parsed_excel_date,parsed_dms
3215001,Rumah JKR Paya Jaras di Sg.Buluh,RF,Selangor,Selangor,3.208333,101.519444,ok,parsed_excel_date,parsed_dms
3215035,"Ldg. Elmina, Bhg. 'C'",RF,Selangor,Selangor,3.233333,101.520833,ok,parsed_excel_date,parsed_dms
3215051,Pusat Mengawal Kusta Negara,RF,Selangor,Selangor,3.223611,101.591667,ok,parsed_excel_date,parsed_dms
3215053,Kg. Setia Kuang,RF,Selangor,Selangor,3.250833,101.529167,ok,parsed_excel_date,parsed_dms
3215054,Kg. Melayu Sg. Buloh,RF,Selangor,Selangor,3.216111,101.576111,ok,parsed_excel_date,parsed_dms
3215055,Kg. Merbau Sempak,RF,Selangor,Selangor,3.216389,101.524444,ok,parsed_excel_date,parsed_dms
3216002,"Pph, Kepong (Semaian)",RF,Selangor,Selangor,3.230556,101.636111,ok,parsed_excel_date,parsed_dms
3216052,Ldg. Edinburgh,RF,Selangor,Selangor,3.2,101.6375,ok,parsed_excel_date,parsed_dms
3216061,"Pph, Kepong",RF,Selangor,Selangor,3.234722,101.638889,ok,parsed_excel_date,parsed_dms
3216062,Ldg. Batu Caves,RF,Selangor,Selangor,3.2375,101.698611,ok,parsed_excel_date,parsed_dms
3217064,"Jabatan Orang Asli, Ulu Gombak",RF,Selangor,Selangor,3.293056,101.731944,ok,parsed_excel_date,parsed_dms
3217065,Ldg. Wardieburn,RF,Selangor,Selangor,3.216667,101.738889,ok,parsed_excel_date,parsed_dms
3217067,Empangan Genting Klang,RF,Selangor,Selangor,3.236111,101.758333,ok,parsed_excel_date,parsed_dms
3218101,TNB Pansun,RF,Selangor,Selangor,3.209639,101.875861,ok,parsed_dms,parsed_dms
3312042,Ldg. Bkt. Belimbing,RF,Selangor,Selangor,3.395833,101.274667,ok,parsed_excel_date,parsed_dms
3312044,Ldg. Telok Piah,RF,Selangor,Selangor,3.35,101.268056,ok,parsed_excel_date,parsed_dms
3312045,Km. 45.5 Jln. klang/K.Selangor,RF,Selangor,Selangor,3.336278,101.256194,ok,parsed_dms,parsed_dms
3312046,Teluk Penyamun,RF,Selangor,Selangor,3.342528,101.269111,ok,parsed_dms,parsed_dms
3313039,Ldg. St. Andrew,RF,Selangor,Selangor,3.348611,101.390278,ok,parsed_excel_date,parsed_dms
3313040,"Ldg. Bkt. Talang, Bhg. Kg. Baru",RF,Selangor,Selangor,3.395278,101.311778,ok,parsed_excel_date,parsed_dms
3313043,Ldg. Kuala Selangor,RF,Selangor,Selangor,3.307778,101.304972,ok,parsed_excel_date,parsed_dms
3313045,Kuala Badong,RF,Selangor,Selangor,3.371917,101.3705,ok,parsed_dms,parsed_dms
3313056,Ldg. Rajaghiri,RF,Selangor,Selangor,3.308333,101.369444,ok,parsed_excel_date,parsed_dms
3313060,Ldg. Sg. Buloh,RF,Selangor,Selangor,3.308722,101.321,ok,parsed_dms,parsed_dms
3313070,Parit Mahang,RF,Selangor,Selangor,3.306722,101.386444,ok,parsed_dms,parsed_dms
3314001,Rumah Pam JPS Jaya Setia,RF,Selangor,Selangor,3.368889,101.412194,ok,parsed_excel_date,parsed_dms
3314037,Ldg. Strathmore,RF,Selangor,Selangor,3.383333,101.425,ok,parsed_excel_date,parsed_dms
3314038,Ldg. Tennamaram,RF,Selangor,Selangor,3.398611,101.415278,ok,parsed_excel_date,parsed_dms
3314039,Batu Arang,RF,Selangor,Selangor,3.3075,101.481389,ok,parsed_excel_date,parsed_dms
3314040,Sempadan.Gombak/K. Selangor,RF,Selangor,Selangor,3.366861,101.482444,ok,parsed_dms,parsed_dms
3315024,Ldg. Ulu Yam,RF,Selangor,Selangor,3.4,101.555556,ok,parsed_excel_date,parsed_dms
3315032,Ldg. Serendah,RF,Selangor,Selangor,3.370833,101.591667,ok,parsed_excel_date,parsed_dms
3315033,Stor JBA,RF,Selangor,Selangor,3.325,101.579167,ok,parsed_excel_date,parsed_dms
3315034,Ldg. Waterfall,RF,Selangor,Selangor,3.352778,101.525,ok,parsed_excel_date,parsed_dms
3315036,Ldg. Kundang,RF,Selangor,Selangor,3.3,101.5125,ok,parsed_excel_date,parsed_dms
3315037,Taman Bukit Rawang,RF,Selangor,Selangor,3.331944,101.586944,ok,parsed_excel_date,parsed_dms
3315038,Country Homes,RF,Selangor,Selangor,3.327222,101.531944,ok,parsed_excel_date,parsed_dms
3315039,Taman Tun Teja,RF,Selangor,Selangor,3.304694,101.591944,ok,parsed_dms,parsed_dms
3315039,Taman Garing Utama,RF,Selangor,Selangor,3.3425,101.566111,ok,parsed_excel_date,parsed_dms
3315040,Kg. Sungai Buaya,RF,Selangor,Selangor,3.398889,101.533889,ok,parsed_excel_date,parsed_dms
3315041,Taman Desa Kundang,RF,Selangor,Selangor,3.308333,101.523611,ok,parsed_excel_date,parsed_dms
3316028,Ldg. Sg. Gapi,RF,Selangor,Selangor,3.400278,101.6225,ok,parsed_excel_date,parsed_dms
3316029,Serendah,RF,Selangor,Selangor,3.368389,101.606806,ok,parsed_dms,parsed_dms
3317002,Km. 21 (JPS) Ulu Gombak (Ab),RF,Selangor,Selangor,3.308333,101.736111,ok,parsed_excel_date,parsed_dms
3317063,"Km. 25.4 Ulu Gombak, JPS",RF,Selangor,Selangor,3.326389,101.754167,ok,parsed_excel_date,parsed_dms
3411001,"T/A 1, Sg. Burong ( Pengairan )",RF,Selangor,Selangor,3.505361,101.191111,ok,parsed_dms,parsed_dms
3411016,"Parit 1, Sg. Burong",RF,Selangor,Selangor,3.455972,101.147361,ok,parsed_dms,parsed_dms
3411017,Stor JPS Tg.Karang,RF,Selangor,Selangor,3.423611,101.173306,ok,parsed_excel_date,parsed_dms
3412001,Ibu Bekalan Sg. Tengi,RF,Selangor,Selangor,3.483056,101.220306,ok,parsed_excel_date,parsed_dms
3412041,Ldg. Raja Musa,RF,Selangor,Selangor,3.410278,101.283889,ok,parsed_excel_date,parsed_dms
3414029,"Ldg. Sg. Tinggi, Bhg. Mary",RF,Selangor,Selangor,3.474444,101.488694,ok,parsed_excel_date,parsed_dms
3414030,Ldg. Hopeful,RF,Selangor,Selangor,3.449722,101.460083,ok,parsed_excel_date,parsed_dms
3414031,Pengorekan Bijih Berjuntai Bhd.,RF,Selangor,Selangor,3.422222,101.456944,ok,parsed_excel_date,parsed_dms
3414032,Rantau Panjang,RF,Selangor,Selangor,3.402,101.441667,ok,parsed_dms,parsed_dms
3415001,Kg. Timah,RF,Selangor,Selangor,3.485556,101.539167,ok,parsed_excel_date,parsed_dms
3416001,Ulu Yam,RF,Selangor,Selangor,3.460667,101.637333,ok,parsed_dms,parsed_dms
3416002,Kg. Kalong Tengah,RF,Selangor,Selangor,3.438333,101.661389,ok,parsed_excel_date,parsed_dms
3416025,Ldg. Batang Kali,RF,Selangor,Selangor,3.466667,101.654167,ok,parsed_excel_date,parsed_dms
3416026,Ldg. Rasa,RF,Selangor,Selangor,3.494444,101.602778,ok,parsed_excel_date,parsed_dms
3416027,Batang Kali,RF,Selangor,Selangor,3.469917,101.639806,ok,parsed_dms,parsed_dms
3416029,Taman Desa Kelisa,RF,Selangor,Selangor,3.422222,101.666389,ok,parsed_excel_date,parsed_dms
3510001,Fdc. Sekinchan,RF,Selangor,Selangor,3.517833,101.098306,ok,parsed_dms,parsed_dms
3510015,"Parit 10, Pasir Panjang",RF,Selangor,Selangor,3.568056,101.079167,ok,parsed_dms,parsed_dms
3511001,Tg.Karang,RF,Selangor,Selangor,3.5,101.111111,ok,parsed_excel_date,parsed_dms
3511002,Tali Air 9 Pasir Panjang,RF,Selangor,Selangor,3.574444,101.117778,ok,parsed_dms,parsed_dms
3511201,T/A 2 Sg. Burong,RF,Selangor,Selangor,3.466667,101.137583,ok,parsed_excel_date,parsed_dms
3515027,Ldg. Sg. Belata,RF,Selangor,Selangor,3.566667,101.538889,ok,parsed_dms,parsed_dms
3515028,Lembah Beringin,RF,Selangor,Selangor,3.565278,101.541389,ok,parsed_dms,parsed_dms
3516022,Loji Air Kuala Kubu Bahru,RF,Selangor,Selangor,3.575833,101.665556,ok,parsed_dms,parsed_dms
3516023,Hospital Kuala Kubu Bahru,RF,Selangor,Selangor,3.568056,101.655556,ok,parsed_dms,parsed_dms
3516025,Ampang Pecah,RF,Selangor,Selangor,3.540389,101.663417,ok,parsed_dms,parsed_dms
3516026,Kerling,RF,Selangor,Selangor,3.588361,101.606333,ok,parsed_dms,parsed_dms
3516027,Taman Rasa,RF,Selangor,Selangor,3.500278,101.628611,ok,parsed_excel_date,parsed_dms
3517022,Kg. Pertak,RF,Selangor,Selangor,3.581667,101.728056,ok,parsed_dms,parsed_dms
3609012,"Parit 1, Sg. Besar",RF,Selangor,Selangor,3.681667,100.992028,ok,parsed_dms,parsed_dms
3609013,Pejabat JPS Sg. Besar,RF,Selangor,Selangor,3.673611,100.9875,ok,parsed_dms,parsed_dms
3609014,Sg. Burung di Sg. Besar,RF,Selangor,Selangor,3.696278,100.940833,ok,parsed_dms,parsed_dms
3610001,"S.R.K Parit 4, Sg. Haji Dorani",RF,Selangor,Selangor,3.6625,101.0505,ok,parsed_dms,parsed_dms
3610014,Pintu Kawalan P/S Sg. Nipah,RF,Selangor,Selangor,3.62125,101.04125,ok,parsed_dms,parsed_dms
3612001,Ladang PKPS Sg.Panjang,RF,Selangor,Selangor,3.655278,101.280833,ok,parsed_dms,parsed_dms
3613004,Ibu Bekalan Sg. Bernam,RF,Selangor,Selangor,3.698056,101.35,ok,parsed_dms,parsed_dms
3613005,Rancangan Felda. Suharto,RF,Selangor,Selangor,3.680556,101.388889,ok,parsed_dms,parsed_dms
3613006,Felda Soeharto,RF,Selangor,Selangor,3.689167,101.386667,ok,parsed_dms,parsed_dms
3615001,Ldg. Escot,RF,Selangor,Selangor,3.670833,101.543056,ok,parsed_dms,parsed_dms
3615002,Ldg. Sg. Gumut,RF,Selangor,Selangor,3.631389,101.556111,ok,parsed_dms,parsed_dms
3615003,Tanjung Malim,RF,Selangor,Selangor,3.677917,101.520667,ok,parsed_dms,parsed_dms
3615003,Kompleks Penghulu Hulu Bernam,RF,Selangor,Selangor,3.679444,101.528611,ok,parsed_dms,parsed_dms
3708001,Bagan Nakhoda Omar,RF,Selangor,Selangor,3.775,100.881306,ok,parsed_dms,parsed_dms
3709008,Ldg. Raja Hitam,RF,Selangor,Selangor,3.8,100.945833,ok,parsed_dms,parsed_dms
3709009,Pekan Sabak Bernam,RF,Selangor,Selangor,3.775,100.988083,ok,parsed_dms,parsed_dms
3710006,Rumah Pam JPS Bagan Terap,RF,Selangor,Selangor,3.728611,101.083139,ok,parsed_dms,parsed_dms
3710011,Parit 6. Sg. Besar,RF,Selangor,Selangor,3.708333,101.014444,ok,parsed_dms,parsed_dms
3711001,Kg. Belia Dua Sg. Panjang,RF,Selangor,Selangor,3.710278,101.180861,ok,parsed_dms,parsed_dms
